Order ID,Order Date,Customer ID,Region,Category,Product Name,Quantity,Unit Price,Amount
ORD-01986,2025-02-07,C0008,Sapporo,Books,Design Book,7,1160,8120
ORD-01987,2025-11-06,C0201,Osaka,Office Supplies,Notebook,10,26472,330900
ORD-01988,2025-11-07,C0012,Nagoya,Furniture,Office Chair,7,17288,151270
ORD-01989,2025-05-21,C0296,Fukuoka,Software,Security Tool,2,9159,18318
ORD-01990,2025-07-12,C0209,Sapporo,Furniture,Office Chair,2,7782,13229
ORD-01991,2025-05-23,C0126,Fukuoka,Software,Accounting App,9,17100,153900
ORD-01992,2025-01-09,C0280,Tokyo,Software,Design Tool,7,12713,88991
ORD-01993,2025-08-20,C0119,Fukuoka,Office Supplies,Notebook,7,25770,153331
ORD-01994,2025-07-09,C0160,Nagoya,Software,Design Tool,2,21563,36657
ORD-01995,2025-03-15,C0107,Fukuoka,Electronics,Keyboard,9,6046,68017
ORD-01996,2025-10-31,C0243,Sapporo,Office Supplies,Notebook,3,13711,41133
ORD-01997,2025-10-18,C0211,Nagoya,Office Supplies,Notebook,8,8758,70064
ORD-01998,2025-06-22,C0290,Sapporo,Office Supplies,Notebook,6,23077,138462
ORD-01999,2025-07-28,C0288,Fukuoka,Electronics,Monitor,4,25241,85819
ORD-02000,2025-10-07,C0237,Fukuoka,Software,Accounting App,4,11045,44180
